# gr.py output, gr.py by Lukasz Cwiklik, cwiklik<at>gmail.com
# radial distribution function for atoms: Ni and Ni
# periodic boundary conditions used (box size: 21.149508 x 21.244854 x 21.163744)
# number of analyzed time frames: 1
#r                  g(r)_id_gas_norm    g(r)_unnonorm       g(r)_unnorm_cumsum  
11.37000            0.00102             0.00301             542.94554           
11.39000            0.00113             0.00333             545.82619           
11.41000            0.00112             0.00334             548.71147           
11.43000            0.00119             0.00355             551.77984           
11.45000            0.00120             0.00359             554.88297           
11.47000            0.00121             0.00365             558.03476           
11.49000            0.00115             0.00346             561.02202           
11.51000            0.00112             0.00340             563.95829           
11.53000            0.00112             0.00341             566.90151           
11.55000            0.00105             0.00319             569.65933           
11.57000            0.00100             0.00306             572.30359           
11.59000            0.00099             0.00303             574.91773           
11.61000            0.00088             0.00272             577.26767           
11.63000            0.00081             0.00250             579.42526           
11.65000            0.00077             0.00238             581.48088           
11.67000            0.00069             0.00216             583.34647           
11.69000            0.00064             0.00199             585.06373           
11.71000            0.00057             0.00178             586.60023           
11.73000            0.00054             0.00170             588.07184           
11.75000            0.00046             0.00145             589.32329           
11.77000            0.00045             0.00141             590.53998           
11.79000            0.00047             0.00150             591.83546           
11.81000            0.00055             0.00176             593.35574           
11.83000            0.00063             0.00200             595.08227           
11.85000            0.00068             0.00218             596.96640           
11.87000            0.00067             0.00215             598.82735           
11.89000            0.00075             0.00242             600.92236           
11.91000            0.00075             0.00243             603.01970           
11.93000            0.00071             0.00231             605.01970           
11.95000            0.00064             0.00209             606.82966           
11.97000            0.00054             0.00176             608.34762           
11.99000            0.00048             0.00157             609.70800           
12.01000            0.00036             0.00118             610.73001           
12.03000            0.00026             0.00087             611.48552           
12.05000            0.00019             0.00063             612.03013           
12.07000            0.00015             0.00051             612.47277           
12.09000            0.00016             0.00055             612.94786           
12.11000            0.00016             0.00053             613.40209           
12.13000            0.00016             0.00054             613.87022           
12.15000            0.00020             0.00067             614.44728           
12.17000            0.00022             0.00073             615.08227           
12.19000            0.00026             0.00087             615.83082           
12.21000            0.00027             0.00093             616.63036           
12.23000            0.00036             0.00122             617.68250           
12.25000            0.00043             0.00147             618.95249           
12.27000            0.00046             0.00157             620.31286           
12.29000            0.00056             0.00194             621.98841           
12.31000            0.00065             0.00225             623.92816           
12.33000            0.00076             0.00265             626.21784           
12.35000            0.00088             0.00307             628.86906           
12.37000            0.00091             0.00317             631.60603           
12.39000            0.00103             0.00361             634.72306           
12.41000            0.00112             0.00394             638.12746           
12.43000            0.00118             0.00415             641.71031           
12.45000            0.00123             0.00435             645.46698           
